         0   17216022     4982239382871040         82        235       2454          6          4 0 1 1 1 0          0          0          0 0         14      28835          1        690       2830          0        154 
         0   17216024     4982239382871040         84        235       2473          7          4 0 1 1 1 0          0          0          0 0         14      28835          1       1005       2830          0         79 
         0   17216026     4982239382871040         86        235       2492          8          4 0 1 1 1 0          0          0          0 0         14      28835          1       1396       2830          0        239 
         0   17216028     4982239382871040         88        235       2511          9          4 0 1 1 1 0          0          0          0 0         14      28835          1       1767       2830          0          1 
         0   17216029     4982239382871040         89        235       2531          0          5 0 1 1 1 0          0          0          0 0         14      28855          1        112       2830          0         75 
         0   17216031     4982239399648256         91        235       2550          1          5 0 1 1 1 0          0          0          0 0         14      28855          1        142       2830          0         11 
         0   17216033     4982239399648256         93        235       2570          2          5 0 1 1 1 0          0          0          0 0         14      28855          1        262       2830          0        243 
         0   17216035     4982239399648256         95        235       2589          3          5 0 1 1 1 0          0          0          0 0         14      28855          1        292       2830          0        191 
         0   17216036     4982239399648256         96        235       2608          4          5 0 1 1 1 0          0          0          0 0         14      28855          1        322       2830          0        136 
         0   17216038     4982239399648256         98        235       2627          5          5 0 1 1 1 0          0          0          0 0         14      28865          1        474       2830          0        214 
         0   17216040     4982239416425472        100        235       2646          6          5 0 1 1 1 0          0          0          0 0         14      28865          1        690       2830          0        104 
         0   17216042     4982239416425472        102        235       2665          7          5 0 1 1 1 0          0          0          0 0         14      28865          1       1005       2830          0         10 
         0   17216043     4982239416425472        103        235       2685          8          5 0 1 1 1 0          0          0          0 0         14      28865          1       1396       2830          0          5 
         0   17216045     4982239416425472        105        235       2704          9          5 0 1 1 1 0          0          0          0 0         14      28865          1       1767       2830          0         17 
         0   17216047     4982239416425472        107        235       2724          0          6 0 1 1 1 0          0          0          0 0         14      28885          1        112       2830          0        152 
         0   17216049     4982239416425472        109        235       2743          1          6 0 1 1 1 0          0          0          0 0         14      28885          1        142       2830          0         52 
         0   17216050     4982239433202688        110        235       2762          2          6 0 1 1 1 0          0          0          0 0         14      28885          1        262       2830          0        165 
         0   17216052     4982239433202688        112        235       2781          3          6 0 1 1 1 0          0          0          0 0         14      28885          1        292       2830          0         11 
         0   17216054     4982239433202688        114        235       2800          4          6 0 1 1 1 0          0          0          0 0         14      28885          1        322       2830          0         92 
         0   17216056     4982239433202688        116        235       2819          5          6 0 1 1 1 0          0          0          0 0         14      28885          1        474       2830          0        157 
         0   17216057     4982239433202688        117        235       2839          6          6 0 1 1 1 0          0          0          0 0         14      28905          1        690       2830          0        109 
         0   17216059     4982239449979904        119        235       2858          7          6 0 1 1 1 0          0          0          0 0         14      28905          1       1005       2830          0        189 
         0   17216061     4982239449979904        121        235       2877          8          6 0 1 1 1 0          0          0          0 0         14      28905          1       1396       2830          0        255 
         0   17216063     4982239449979904        123        235       2896          9          6 0 1 1 1 0          0          0          0 0         14      28905          1       1767       2830          0         65 
         0   17216064     4982239449979904        124        235       2916          0          7 0 1 1 1 0          0          0          0 0         14      28905          1        112       2830          0        185 
         0   17216066     4982239449979904        126        235       2935          1          7 0 1 1 1 0          0          0          0 0         14      28915          1        142       2830          0        101 
         0   17216068     4982239466757120        128        235       2954          2          7 0 1 1 1 0          0          0          0 0         14      28915          1        262       2830          0        175 
         0   17216070     4982239466757120        130        235       2973          3          7 0 1 1 1 0          0          0          0 0         14      28915          1        292       2830          0        227 
         0   17216071     4982239466757120        131        235       2993          4          7 0 1 1 1 0          0          0          0 0         14      28915          1        322       2830          0         27 
         0   17216073     4982239466757120        133        235       3012          5          7 0 1 1 1 0          0          0          0 0         14      28915          1        474       2830          0          2 
         0   17216075     4982239466757120        135        235       3031          6          7 0 1 1 1 0          0          0          0 0         14      28935          1        690       2830          0         99 
         0   17216077     4982239483534336        137        235       3050          7          7 0 1 1 1 0          0          0          0 0         14      28935          1       1005       2830          0        226 
         0   17216078     4982239483534336        138        235       3069          8          7 0 1 1 1 0          0          0          0 0         14      28935          1       1396       2830          0          0 
         0   17216080     4982239483534336        140        235       3088          9          7 0 1 1 1 0          0          0          0 0         14      28935          1       1767       2830          0         24 
         0   17216082     4982239483534336        142        235       3108          0          8 0 1 1 1 0          0          0          0 0         14      28935          1        112       2830          0        181 
         0   17216084     4982239483534336        144        235       3128          1          8 0 1 1 1 0          0          0          0 0         14      28945          1        142       2830          0        227 
         0   17216085     4982239500311552        145        235       3147          2          8 0 1 1 1 0          0          0          0 0         14      28945          1        262       2830          0        166 
         0   17216087     4982239500311552        147        235       3166          3          8 0 1 1 1 0          0          0          0 0         14      28945          1        292       2830          0        170 
         0   17216089     4982239500311552        149        235       3185          4          8 0 1 1 1 0          0          0          0 0         14      28945          1        322       2830          0         10 
         0   17216091     4982239500311552        151        235       3204          5          8 0 1 1 1 0          0          0          0 0         14      28945          1        474       2830          0        172 
         0   17216092     4982239500311552        152        235       3223          6          8 0 1 1 1 0          0          0          0 0         14      28965          1        690       2830          0        141 
         0   17216094     4982239500311552        154        235       3243          7          8 0 1 1 1 0          0          0          0 0         14      28965          1       1005       2830          0          7 
         0   17216096     4982239517088768        156        235       3262          8          8 0 1 1 1 0          0          0          0 0         14      28965          1       1396       2830          0        168 
         0   17216098     4982239517088768        158        235       3281          9          8 0 1 1 1 0          0          0          0 0         14      28965          1       1767       2830          0         86 
         0   17216099     4982239517088768        159        235       3301          0          9 0 1 1 1 0          0          0          0 0         14      28965          1        112       2830          0         28 
         0   17216101     4982239517088768        161        235       3320          1          9 0 1 1 1 0          0          0          0 0         14      28965          1        142       2830          0        223 
         0   17216103     4982239517088768        163        235       3339          2          9 0 1 1 1 0          0          0          0 0         14      28975          1        262       2830          0        228 
         0   17216105     4982239533865984        165        235       3358          3          9 0 1 1 1 0          0          0          0 0         14      28975          1        292       2830          0        175 
         0   17216106     4982239533865984        166        235       3377          4          9 0 1 1 1 0          0          0          0 0         14      28975          1        322       2830          0        186 
         0   17216108     4982239533865984        168        235       3397          5          9 0 1 1 1 0          0          0          0 0         14      28975          1        474       2830          0         30 
         0   17216110     4982239533865984        170        235       3416          6          9 0 1 1 1 0          0          0          0 0         14      28975          1        690       2830          0          7 
         0   17216112     4982239533865984        172        235       3435          7          9 0 1 1 1 0          0          0          0 0         14      28985          1       1005       2830          0        149 
         0   17216113     4982239550643200        173        235       3454          8          9 0 1 1 1 0          0          0          0 0         14      28985          1       1396       2830          0         51 
         0   17216115     4982239550643200        175        235       3473          9          9 0 1 1 1 0          0          0          0 0         14      28985          1       1767       2830          0        197 
         0   17216117     4982239550643200        177        235       3493          0         10 0 1 1 1 0          0          0          0 0         14      28985          1        112       2830          0        156 
         0   17216119     4982239550643200        179        235       3512          1         10 0 1 1 1 0          0          0          0 0         14      28985          1        142       2830          0         61 
         0   17216120     4982239550643200        180        235       3531          2         10 0 1 1 1 0          0          0          0 0         14      29005          1        262       2830          0        133 
         0   17216122     4982239567420416        182        235       3551          3         10 0 1 1 1 0          0          0          0 0         14      29005          1        292       2830          0        209 
         0   17216124     4982239567420416        184        235       3570          4         10 0 1 1 1 0          0          0          0 0         14      29005          1        322       2830          0         36 
         0   17216126     4982239567420416        186        235       3589          5         10 0 1 1 1 0          0          0          0 0         14      29005          1        474       2830          0        243 
         0   17216128     4982239567420416        188        235       3608          6         10 0 1 1 1 0          0          0          0 0         14      29005          1        690       2830          0         55 
         0   17216129     4982239567420416        189        235       3627          7         10 0 1 1 1 0          0          0          0 0         14      29015          1       1005       2830          0        111 
         0   17216131     4982239584197632        191        235       3646          8         10 0 1 1 1 0          0          0          0 0         14      29015          1       1396       2830          0         61 
         0   17216133     4982239584197632        193        235       3666          9         10 0 1 1 1 0          0          0          0 0         14      29015          1       1767       2830          0         88 
         0   17216135     4982239584197632        195        235       3685          0         11 0 1 1 1 0          0          0          0 0         14      29015          1        112       2830          0        253 
         0   17216136     4982239584197632        196        235       3705          1         11 0 1 1 1 0          0          0          0 0         14      29015          1        142       2830          0         65 
         0   17216138     4982239584197632        198        235       3724          2         11 0 1 1 1 0          0          0          0 0         14      29025          1        262       2830          0        253 
         0   17216140     4982239584197632        200        235       3743          3         11 0 1 1 1 0          0          0          0 0         14      29025          1        292       2839          0         78 
         0   17216141     4982239600974848        201        235       3762          4         11 0 1 1 1 0          0          0          0 0         14      29025          1        322       2830          0         51 
         0   17216143     4982239600974848        203        235       3781          5         11 0 1 1 1 0          0          0          0 0         14      29025          1        474       2830          0        221 
         0   17216145     4982239600974848        205        235       3800          6         11 0 1 1 1 0          0          0          0 0         14      29025          1        690       2830          0         24 
         0   17216147     4982239600974848        207        235       3820          7         11 0 1 1 1 0          0          0          0 0         14      29025          1       1005       2830          0        131 
         0   17216148     4982239600974848        208        235       3839          8         11 0 1 1 1 0          0          0          0 0         14      29035          1       1396       2839          0         79 
         0   17216150     4982239617752064        210        235       3858          9         11 0 1 1 1 0          0          0          0 0         14      29035          1       1767       2830          0         53 
         0   17216152     4982239617752064        212        235       3878          0         12 0 1 1 1 0          0          0          0 0         14      29035          1        112       2830          0        196 
         0   17216154     4982239617752064        214        235       3897          1         12 0 1 1 1 0          0          0          0 0         14      29035          1        142       2830          0         37 
         0   17216155     4982239617752064        215        235       3916          2         12 0 1 1 1 0          0          0          0 0         14      29035          1        262       2839          0        141 
         0   17216157     4982239617752064        217        235       3935          3         12 0 1 1 1 0          0          0          0 0         14      29045          1        292       2830          0        157 
         0   17216159     4982239634529280        219        235       3954          4         12 0 1 1 1 0          0          0          0 0         14      29045          1        322       2830          0         58 
         0   17216161     4982239634529280        221        235       3974          5         12 0 1 1 1 0          0          0          0 0         14      29045          1        474       2839          0        227 
         0   17216162     4982239634529280        222        235       3993          6         12 0 1 1 1 0          0          0          0 0         14      29045          1        690       2839          0        184 
         0   17216164     4982239634529280        224        235       4012          7         12 0 1 1 1 0          0          0          0 0         14      29045          1       1005       2839          0        233 
         0   17216166     4982239634529280        226        235       4031          8         12 0 1 1 1 0          0          0          0 0         14      29055          1       1396       2830          0        197 
         0   17216168     4982239651306496        228        235       4050          9         12 0 1 1 1 0          0          0          0 0         14      29055          1       1767       2830          0         54 
         0   17216170     4982239651306496        230        235       4070          0         13 0 1 1 1 0          0          0          0 0         14      29055          1        112       2830          0        123 
         0   17216171     4982239651306496        231        235       4089          1         13 0 1 1 1 0          0          0          0 0         14      29055          1        142       2839          0         64 
         0   17216173     4982239651306496        233        235       4109          2         13 0 1 1 1 0          0          0          0 0         14      29055          1        262       2839          0        219 
         0   17216175     4982239651306496        235        235       4128          3         13 0 1 1 1 0          0          0          0 0         14      29075          1        292       2830          0         31 
         0   17216177     4982239668083712        237        235       4147          4         13 0 1 1 1 0          0          0          0 0         14      29075          1        322       2839          0         13 
         0   17216178     4982239668083712        238        235       4166          5         13 0 1 1 1 0          0          0          0 0         14      29075          1        474       2839          0        161 
         0   17216180     4982239668083712        240        235       4185          6         13 0 1 1 1 0          0          0          0 0         14      29075          1        690       2830          0        199 
         0   17216182     4982239668083712        242        235       4204          7         13 0 1 1 1 0          0          0          0 0         14      29075          1       1005       2830          0        244 
         0   17216184     4982239668083712        244        235       4224          8         13 0 1 1 1 0          0          0          0 0         14      29085          1       1396       2839          0        248 
         0   17216185     4982239668083712        245        235       4243          9         13 0 1 1 1 0          0          0          0 0         14      29085          1       1767       2830          0        164 
         0   17216187     4982239684860928        247        235       4263          0         14 0 1 1 1 0          0          0          0 0         14      29085          1        112       2839          0        195 
         0   17216189     4982239684860928        249        235       4282          1         14 0 1 1 1 0          0          0          0 0         14      29085          1        142       2839          0        192 
         0   17216191     4982239684860928        251        235       4301          2         14 0 1 1 1 0          0          0          0 0         14      29085          1        262       2839          0        242 
         0   17216192     4982239684860928        252        235       4320          3         14 0 1 1 1 0          0          0          0 0         14      29085          1        292       2830          0        226 
         0   17216194     4982239684860928        254        235       4339          4         14 0 1 1 1 0          0          0          0 0         14      29095          1        322       2830          0        214 
         0   17216196     4982239701638144        256        235       4358          5         14 0 1 1 1 0          0          0          0 0         14      29095          1        474       2830          0        132 
         0   17216198     4982239701638144        258        235       4378          6         14 0 1 1 1 0          0          0          0 0         14      29095          1        690       2830          0         53 
         0   17216199     4982239701638144        259        235       4397          7         14 0 1 1 1 0          0          0          0 0         14      29095          1       1005       2830          0         65 
         0   17216201     4982239701638144        261        235       4416          8         14 0 1 1 1 0          0          0          0 0         14      29095          1       1396       2830          0        174 
         0   17216203     4982239701638144        263        235       4435          9         14 0 1 1 1 0          0          0          0 0         14      29095          1       1767       2830          0         40 
         0   17216205     4982239718415360        265        235       4455          0         15 0 1 1 1 0          0          0          0 0         14      29095          1        112       2830          0         53 
         0   17216206     4982239718415360        266        235       4474          1         15 0 1 1 1 0          0          0          0 0         14      29095          1        142       2830          0        150 
         0   17216208     4982239718415360        268        235       4493          2         15 0 1 1 1 0          0          0          0 0         14      29095          1        262       2830          0        112 
         0   17216210     4982239718415360        270        235       4512          3         15 0 1 1 1 0          0          0          0 0         14      29095          1        292       2830          0          8 
         0   17216212     4982239718415360        272        235       4532          4         15 0 1 1 1 0          0          0          0 0         14      29115          1        322       2830          0         77 
