         0   17216080     4982239483534336        140        237          8          7      28935       2830       4590          0        102 
         0   17216082     4982239483534336        142        237          9          7      28935       2830       3570          0        214 
         0   17216084     4982239483534336        144        237          0          8      28945       2830       3910          0        158 
         0   17216085     4982239500311552        145        237          1          8      28945       2830       4420          0        163 
         0   17216087     4982239500311552        147        237          2          8      28945       2830       5780          0        124 
         0   17216089     4982239500311552        149        237          3          8      28945       2830       5780          0         56 
         0   17216091     4982239500311552        151        237          4          8      28945       2830       5950          0        173 
         0   17216092     4982239500311552        152        237          5          8      28965       2830       5270          0         95 
         0   17216094     4982239500311552        154        237          6          8      28965       2830       2720          0        122 
         0   17216096     4982239517088768        156        237          7          8      28965       2830        680          0        141 
         0   17216098     4982239517088768        158        237          8          8      28965       2830       4590          0        223 
         0   17216099     4982239517088768        159        237          9          8      28965       2830       3570          0        130 
         0   17216101     4982239517088768        161        237          0          9      28965       2830       3910          0        105 
         0   17216103     4982239517088768        163        237          1          9      28975       2830       4420          0        159 
         0   17216105     4982239533865984        165        237          2          9      28975       2830       5780          0          3 
         0   17216106     4982239533865984        166        237          3          9      28975       2830       5950          0        118 
         0   17216108     4982239533865984        168        237          4          9      28975       2830       5950          0        115 
         0   17216110     4982239533865984        170        237          5          9      28975       2830       5270          0         46 
         0   17216112     4982239533865984        172        237          6          9      28985       2830       2720          0         60 
         0   17216113     4982239550643200        173        237          7          9      28985       2830        680          0         65 
         0   17216115     4982239550643200        175        237          8          9      28985       2839       4590          0        191 
         0   17216117     4982239550643200        177        237          9          9      28985       2830       3570          0         28 
         0   17216119     4982239550643200        179        237          0         10      28985       2830       3910          0        200 
         0   17216120     4982239550643200        180        237          1         10      29005       2839       4420          0         25 
         0   17216122     4982239567420416        182        237          2         10      29005       2830       5780          0        191 
         0   17216124     4982239567420416        184        237          3         10      29005       2830       5950          0        253 
         0   17216126     4982239567420416        186        237          4         10      29005       2830       5950          0        100 
         0   17216127     4982239567420416        187        237          5         10      29005       2839       5440          0        217 
         0   17216129     4982239567420416        189        237          6         10      29015       2830       2720          0        141 
         0   17216131     4982239584197632        191        237          7         10      29015       2830        850          0         40 
         0   17216133     4982239584197632        193        237          8         10      29015       2830       4590          0         93 
         0   17216134     4982239584197632        194        237          9         10      29015       2830       3570          0         70 
         0   17216136     4982239584197632        196        237          0         11      29015       2830       3740          0         22 
         0   17216138     4982239584197632        198        237          1         11      29025       2839       4420          0        147 
         0   17216140     4982239584197632        200        237          2         11      29025       2830       5780          0        124 
         0   17216141     4982239600974848        201        237          3         11      29025       2839       5950          0         54 
         0   17216143     4982239600974848        203        237          4         11      29025       2830       5950          0          3 
         0   17216145     4982239600974848        205        237          5         11      29025       2839       5270          0         83 
         0   17216147     4982239600974848        207        237          6         11      29025       2830       2720          0        218 
         0   17216148     4982239600974848        208        237          7         11      29035       2830        850          0        145 
         0   17216150     4982239617752064        210        237          8         11      29035       2830       4590          0        255 
         0   17216152     4982239617752064        212        237          9         11      29035       2839       3570          0        117 
         0   17216154     4982239617752064        214        237          0         12      29035       2830       3910          0        145 
         0   17216155     4982239617752064        215        237          1         12      29035       2830       4420          0        121 
         0   17216157     4982239617752064        217        237          2         12      29045       2830       5780          0         63 
         0   17216159     4982239634529280        219        237          3         12      29045       2830       5780          0         56 
         0   17216161     4982239634529280        221        237          4         12      29045       2839       5950          0        206 
         0   17216162     4982239634529280        222        237          5         12      29045       2839       5270          0         56 
         0   17216164     4982239634529280        224        237          6         12      29045       2830       2720          0         72 
         0   17216166     4982239634529280        226        237          7         12      29055       2839        850          0        187 
         0   17216168     4982239651306496        228        237          8         12      29055       2830       4590          0        201 
         0   17216169     4982239651306496        229        237          9         12      29055       2839       3570          0         56 
         0   17216171     4982239651306496        231        237          0         13      29055       2830       3910          0        134 
         0   17216173     4982239651306496        233        237          1         13      29055       2839       4420          0        179 
         0   17216175     4982239651306496        235        237          2         13      29075       2839       5780          0         38 
         0   17216176     4982239651306496        236        237          3         13      29075       2830       5950          0         94 
         0   17216178     4982239668083712        238        237          4         13      29075       2830       5950          0         18 
         0   17216180     4982239668083712        240        237          5         13      29075       2830       5270          0        240 
         0   17216182     4982239668083712        242        237          6         13      29075       2830       2720          0        213 
         0   17216183     4982239668083712        243        237          7         13      29085       2830        680          0        244 
         0   17216185     4982239668083712        245        237          8         13      29085       2830       4590          0         48 
         0   17216187     4982239684860928        247        237          9         13      29085       2830       3570          0        238 
         0   17216189     4982239684860928        249        237          0         14      29085       2839       3910          0         10 
         0   17216191     4982239684860928        251        237          1         14      29085       2830       4420          0        163 
         0   17216192     4982239684860928        252        237          2         14      29085       2830       5780          0        197 
         0   17216194     4982239684860928        254        237          3         14      29095       2839       5950          0         29 
         0   17216196     4982239701638144        256        237          4         14      29095       2830       5950          0        144 
         0   17216198     4982239701638144        258        237          5         14      29095       2839       5270          0         97 
         0   17216199     4982239701638144        259        237          6         14      29095       2839       2720          0        169 
         0   17216201     4982239701638144        261        237          7         14      29095       2839        850          0        147 
         0   17216203     4982239701638144        263        237          8         14      29095       2830       4590          0         63 
         0   17216205     4982239718415360        265        237          9         14      29095       2839       3570          0        182 
         0   17216206     4982239718415360        266        237          0         15      29095       2830       3910          0        163 
         0   17216208     4982239718415360        268        237          1         15      29095       2839       4420          0        171 
         0   17216210     4982239718415360        270        237          2         15      29095       2839       5780          0        116 
         0   17216212     4982239718415360        272        237          3         15      29115       2839       5950          0        112 
         0   17216213     4982239735192576        273        237          4         15      29115       2830       5950          0        125 
         0   17216215     4982239735192576        275        237          5         15      29115       2830       5270          0         32 
         0   17216217     4982239735192576        277        237          6         15      29115       2839       2890          0         46 
         0   17216219     4982239735192576        279        237          7         15      29115       2839        850          0        147 
         0   17216220     4982239735192576        280        237          8         15      29115       2839       4590          0        164 
         0   17216222     4982239751969792        282        237          9         15      29115       2839       3740          0         97 
         0   17216224     4982239751969792        284        237          0         16      29115       2830       3910          0         43 
         0   17216226     4982239751969792        286        237          1         16      29115       2839       4420          0        130 
         0   17216228     4982239751969792        288        237          2         16      29115       2839       5780          0        164 
         0   17216229     4982239751969792        289        237          3         16      29125       2839       5950          0         33 
         0   17216231     4982239751969792        291        237          4         16      29125       2839       5950          0        184 
         0   17216233     4982239768747008        293        237          5         16      29125       2830       5270          0         10 
         0   17216235     4982239768747008        295        237          6         16      29125       2839       2720          0        131 
         0   17216237     4982239768747008        297        237          7         16      29125       2839        850          0        179 
         0   17216238     4982239768747008        298        237          8         16      29125       2839       4590          0         24 
         0   17216240     4982239768747008        300        237          9         16      29135       2839       3570          0        250 
         0   17216242     4982239785524224        302        237          0         17      29135       2839       3910          0         46 
         0   17216245     4982239785524224        305        237          1         17      29135       2839       4420          0         63 
         0   17216247     4982239785524224        307        237          2         17      29135       2839       5780          0        224 
         0   17216249     4982239785524224        309        237          3         17      29135       2839       5950          0        168 
         0   17216251     4982239785524224        311        237          4         17      29145       2839       5950          0        167 
         0   17216253     4982239802301440        313        237          5         17      29145       2839       5440          0         18 
         0   17216255     4982239802301440        315        237          6         17      29145       2839       2720          0        150 
         0   17216257     4982239802301440        317        237          7         17      29145       2839        850          0        199 
         0   17216259     4982239802301440        319        237          8         17      29145       2830       4590          0        107 
         0   17216261     4982239802301440        321        237          9         17      29155       2839       3570          0        168 
         0   17216263     4982239819078656        323        237          0         18      29155       2839       3910          0         18 
         0   17216266     4982239819078656        326        237          1         18      29155       2839       4420          0        108 
         0   17216268     4982239819078656        328        237          2         18      29155       2839       5780          0         47 
         0   17216270     4982239819078656        330        237          3         18      29155       2839       5950          0        241 
         0   17216273     4982239819078656        333        237          4         18      29165       2839       5950          0         80 
         0   17216275     4982239835855872        335        237          5         18      29165       2839       5270          0        216 
         0   17216277     4982239835855872        337        237          6         18      29165       2830       2720          0        238 
         0   17216279     4982239835855872        339        237          7         18      29165       2839        680          0        188 
         0   17216281     4982239835855872        341        237          8         18      29165       2839       4590          0        120 
         0   17216283     4982239835855872        343        237          9         18      29175       2839       3740          0         23 
         0   17216285     4982239835855872        345        237          0         19      29175       2839       3910          0        130 
         0   17216288     4982239852633088        348        237          1         19      29175       2839       4420          0        172 
         0   17216290     4982239852633088        350        237          2         19      29175       2830       5780          0        223 
         0   17216292     4982239852633088        352        237          3         19      29175       2839       5780          0         88 
         0   17216295     4982239852633088        355        237          4         19      29175       2830       5950          0        202 
